country;province;town_id;town;id;name;lang;street;latitude;longitude;link_to_shop;link_to_town;link_to_small_shop_image;link_to_big_shop_image;sample_discount_percentage;sample_discount_period
AT;Carinthie;126;"Bad Kleinkirchheim";1995;"Hervis Bad Kleinkirchheim";fr;"Dorfstraße 40";46.813709;13.788702;https://www.alpinresorts.com/fr/location-ski/parameters/1995;https://www.alpinresorts.com/fr/location-ski/autriche/carinthie/bad-kleinkirchheim;https://www.alpinresorts.com/uploads/images/alpinshop/small/1/2/1/121e622a546c010edbe50eccc2445a2ff34a4e78.jpg;https://www.alpinresorts.com/uploads/images/alpinshop/big/1/2/1/121e622a546c010edbe50eccc2445a2ff34a4e78.jpg;0.2;2020-01-11
AT;Carinzia;126;"Bad Kleinkirchheim";1995;"Hervis Bad Kleinkirchheim";it;"Dorfstraße 40";46.813709;13.788702;https://www.alpinresorts.com/it/noleggio-ski/parameters/1995;https://www.alpinresorts.com/it/noleggio-ski/austria/carinzia/bad-kleinkirchheim;https://www.alpinresorts.com/uploads/images/alpinshop/small/1/2/1/121e622a546c010edbe50eccc2445a2ff34a4e78.jpg;https://www.alpinresorts.com/uploads/images/alpinshop/big/1/2/1/121e622a546c010edbe50eccc2445a2ff34a4e78.jpg;0.2;2020-01-11
AT;Karinthie;126;"Bad Kleinkirchheim";1995;"Hervis Bad Kleinkirchheim";nl;"Dorfstraße 40";46.813709;13.788702;https://www.alpinresorts.com/nl/skiverhuur/parameters/1995;https://www.alpinresorts.com/nl/skiverhuur/oostenrijk/karinthie/bad-kleinkirchheim;https://www.alpinresorts.com/uploads/images/alpinshop/small/1/2/1/121e622a546c010edbe50eccc2445a2ff34a4e78.jpg;https://www.alpinresorts.com/uploads/images/alpinshop/big/1/2/1/121e622a546c010edbe50eccc2445a2ff34a4e78.jpg;0.2;2020-01-11
AT;Kärnten;21;Heiligenblut;2;"Sportladen Heiligenblut";de;"Hof 34 (Seilbahn Heiligenblut Talstation / valley station)";47.040359;12.841178;https://www.alpinresorts.com/de/skiverleih/parameters/2;https://www.alpinresorts.com/de/skiverleih/oesterreich/kaernten/heiligenblut;https://www.alpinresorts.com/uploads/images/alpinshop/small/a/2/1/a21f14e752af479113fa72b7bf4f634fbfaf1f7f.jpg;https://www.alpinresorts.com/uploads/images/alpinshop/big/a/2/1/a21f14e752af479113fa72b7bf4f634fbfaf1f7f.jpg;0.17;2020-01-11
AT;Carinthia;21;Heiligenblut;2;"Sportladen Heiligenblut";en;"Hof 34 (Seilbahn Heiligenblut Talstation / valley station)";47.040359;12.841178;https://www.alpinresorts.com/en/ski-rental/parameters/2;https://www.alpinresorts.com/en/ski-rental/austria/carinthia/heiligenblut;https://www.alpinresorts.com/uploads/images/alpinshop/small/a/2/1/a21f14e752af479113fa72b7bf4f634fbfaf1f7f.jpg;https://www.alpinresorts.com/uploads/images/alpinshop/big/a/2/1/a21f14e752af479113fa72b7bf4f634fbfaf1f7f.jpg;0.17;2020-01-11
AT;Carinthie;21;Heiligenblut;2;"Sportladen Heiligenblut";fr;"Hof 34 (Seilbahn Heiligenblut Talstation / valley station)";47.040359;12.841178;https://www.alpinresorts.com/fr/location-ski/parameters/2;https://www.alpinresorts.com/fr/location-ski/autriche/carinthie/heiligenblut;https://www.alpinresorts.com/uploads/images/alpinshop/small/a/2/1/a21f14e752af479113fa72b7bf4f634fbfaf1f7f.jpg;https://www.alpinresorts.com/uploads/images/alpinshop/big/a/2/1/a21f14e752af479113fa72b7bf4f634fbfaf1f7f.jpg;0.17;2020-01-11
AT;Carinzia;21;Heiligenblut;2;"Sportladen Heiligenblut";it;"Hof 34 (Seilbahn Heiligenblut Talstation / valley station)";47.040359;12.841178;https://www.alpinresorts.com/it/noleggio-ski/parameters/2;https://www.alpinresorts.com/it/noleggio-ski/austria/carinzia/heiligenblut;https://www.alpinresorts.com/uploads/images/alpinshop/small/a/2/1/a21f14e752af479113fa72b7bf4f634fbfaf1f7f.jpg;https://www.alpinresorts.com/uploads/images/alpinshop/big/a/2/1/a21f14e752af479113fa72b7bf4f634fbfaf1f7f.jpg;0.17;2020-01-11
AT;Karinthie;21;Heiligenblut;2;"Sportladen Heiligenblut";nl;"Hof 34 (Seilbahn Heiligenblut Talstation / valley station)";47.040359;12.841178;https://www.alpinresorts.com/nl/skiverhuur/parameters/2;https://www.alpinresorts.com/nl/skiverhuur/oostenrijk/karinthie/heiligenblut;https://www.alpinresorts.com/uploads/images/alpinshop/small/a/2/1/a21f14e752af479113fa72b7bf4f634fbfaf1f7f.jpg;https://www.alpinresorts.com/uploads/images/alpinshop/big/a/2/1/a21f14e752af479113fa72b7bf4f634fbfaf1f7f.jpg;0.17;2020-01-11
AT;Kärnten;1641;Katschberghöhe;2601;FRESH:UP;de;"Katschberghöhe 37";47.057777;13.613197;https://www.alpinresorts.com/de/skiverleih/parameters/2601;https://www.alpinresorts.com/de/skiverleih/oesterreich/kaernten/katschberghoehe;https://www.alpinresorts.com/uploads/images/alpinshop/small/4/9/b/49bfeeaa1deeb64899be78c7f22f5456ece328cd.jpg;https://www.alpinresorts.com/uploads/images/alpinshop/big/4/9/b/49bfeeaa1deeb64899be78c7f22f5456ece328cd.jpg;0.17;2020-01-11
AT;Carinthia;1641;Katschberghöhe;2601;FRESH:UP;en;"Katschberghöhe 37";47.057777;13.613197;https://www.alpinresorts.com/en/ski-rental/parameters/2601;https://www.alpinresorts.com/en/ski-rental/austria/carinthia/katschberghoehe;https://www.alpinresorts.com/uploads/images/alpinshop/small/4/9/b/49bfeeaa1deeb64899be78c7f22f5456ece328cd.jpg;https://www.alpinresorts.com/uploads/images/alpinshop/big/4/9/b/49bfeeaa1deeb64899be78c7f22f5456ece328cd.jpg;0.17;2020-01-11
AT;Carinthie;1641;Katschberghöhe;2601;FRESH:UP;fr;"Katschberghöhe 37";47.057777;13.613197;https://www.alpinresorts.com/fr/location-ski/parameters/2601;https://www.alpinresorts.com/fr/location-ski/autriche/carinthie/katschberghoehe;https://www.alpinresorts.com/uploads/images/alpinshop/small/4/9/b/49bfeeaa1deeb64899be78c7f22f5456ece328cd.jpg;https://www.alpinresorts.com/uploads/images/alpinshop/big/4/9/b/49bfeeaa1deeb64899be78c7f22f5456ece328cd.jpg;0.17;2020-01-11
AT;Carinzia;1641;Katschberghöhe;2601;FRESH:UP;it;"Katschberghöhe 37";47.057777;13.613197;https://www.alpinresorts.com/it/noleggio-ski/parameters/2601;https://www.alpinresorts.com/it/noleggio-ski/austria/carinzia/katschberghoehe;https://www.alpinresorts.com/uploads/images/alpinshop/small/4/9/b/49bfeeaa1deeb64899be78c7f22f5456ece328cd.jpg;https://www.alpinresorts.com/uploads/images/alpinshop/big/4/9/b/49bfeeaa1deeb64899be78c7f22f5456ece328cd.jpg;0.17;2020-01-11
AT;Karinthie;1641;Katschberghöhe;2601;FRESH:UP;nl;"Katschberghöhe 37";47.057777;13.613197;https://www.alpinresorts.com/nl/skiverhuur/parameters/2601;https://www.alpinresorts.com/nl/skiverhuur/oostenrijk/karinthie/katschberghoehe;https://www.alpinresorts.com/uploads/images/alpinshop/small/4/9/b/49bfeeaa1deeb64899be78c7f22f5456ece328cd.jpg;https://www.alpinresorts.com/uploads/images/alpinshop/big/4/9/b/49bfeeaa1deeb64899be78c7f22f5456ece328cd.jpg;0.17;2020-01-11
AT;Kärnten;417;Mallnitz;3354;"Sport 2000 Skischule Ankogel";de;"Mallnitz 40";46.988720;13.169380;https://www.alpinresorts.com/de/skiverleih/parameters/3354;https://www.alpinresorts.com/de/skiverleih/oesterreich/kaernten/mallnitz;https://www.alpinresorts.com/uploads/images/alpinshop/small/b/2/9/b29c1a6f90340ecf269fe9571782208fdd125cbd.jpg;https://www.alpinresorts.com/uploads/images/alpinshop/big/b/2/9/b29c1a6f90340ecf269fe9571782208fdd125cbd.jpg;0.17;2020-01-11
AT;Carinthia;417;Mallnitz;3354;"Sport 2000 Skischule Ankogel";en;"Mallnitz 40";46.988720;13.169380;https://www.alpinresorts.com/en/ski-rental/parameters/3354;https://www.alpinresorts.com/en/ski-rental/austria/carinthia/mallnitz;https://www.alpinresorts.com/uploads/images/alpinshop/small/b/2/9/b29c1a6f90340ecf269fe9571782208fdd125cbd.jpg;https://www.alpinresorts.com/uploads/images/alpinshop/big/b/2/9/b29c1a6f90340ecf269fe9571782208fdd125cbd.jpg;0.17;2020-01-11
AT;Carinthie;417;Mallnitz;3354;"Sport 2000 Skischule Ankogel";fr;"Mallnitz 40";46.988720;13.169380;https://www.alpinresorts.com/fr/location-ski/parameters/3354;https://www.alpinresorts.com/fr/location-ski/autriche/carinthie/mallnitz;https://www.alpinresorts.com/uploads/images/alpinshop/small/b/2/9/b29c1a6f90340ecf269fe9571782208fdd125cbd.jpg;https://www.alpinresorts.com/uploads/images/alpinshop/big/b/2/9/b29c1a6f90340ecf269fe9571782208fdd125cbd.jpg;0.17;2020-01-11
AT;Carinzia;417;Mallnitz;3354;"Sport 2000 Skischule Ankogel";it;"Mallnitz 40";46.988720;13.169380;https://www.alpinresorts.com/it/noleggio-ski/parameters/3354;https://www.alpinresorts.com/it/noleggio-ski/austria/carinzia/mallnitz;https://www.alpinresorts.com/uploads/images/alpinshop/small/b/2/9/b29c1a6f90340ecf269fe9571782208fdd125cbd.jpg;https://www.alpinresorts.com/uploads/images/alpinshop/big/b/2/9/b29c1a6f90340ecf269fe9571782208fdd125cbd.jpg;0.17;2020-01-11
AT;Karinthie;417;Mallnitz;3354;"Sport 2000 Skischule Ankogel";nl;"Mallnitz 40";46.988720;13.169380;https://www.alpinresorts.com/nl/skiverhuur/parameters/3354;https://www.alpinresorts.com/nl/skiverhuur/oostenrijk/karinthie/mallnitz;https://www.alpinresorts.com/uploads/images/alpinshop/small/b/2/9/b29c1a6f90340ecf269fe9571782208fdd125cbd.jpg;https://www.alpinresorts.com/uploads/images/alpinshop/big/b/2/9/b29c1a6f90340ecf269fe9571782208fdd125cbd.jpg;0.17;2020-01-11
AT;Kärnten;417;Mallnitz;3357;"Sport 2000 Skischule Ankogel";de;"Parkplatz Skigebiet Ankogel /parking place Ankogel skiresort";47.014755;13.184909;https://www.alpinresorts.com/de/skiverleih/parameters/3357;https://www.alpinresorts.com/de/skiverleih/oesterreich/kaernten/mallnitz;https://www.alpinresorts.com/uploads/images/alpinshop/small/1/2/4/12417b1c9d71072920a96a94eb88125325747ced.jpg;https://www.alpinresorts.com/uploads/images/alpinshop/big/1/2/4/12417b1c9d71072920a96a94eb88125325747ced.jpg;0.17;2020-01-11
AT;Carinthia;417;Mallnitz;3357;"Sport 2000 Skischule Ankogel";en;"Parkplatz Skigebiet Ankogel /parking place Ankogel skiresort";47.014755;13.184909;https://www.alpinresorts.com/en/ski-rental/parameters/3357;https://www.alpinresorts.com/en/ski-rental/austria/carinthia/mallnitz;https://www.alpinresorts.com/uploads/images/alpinshop/small/1/2/4/12417b1c9d71072920a96a94eb88125325747ced.jpg;https://www.alpinresorts.com/uploads/images/alpinshop/big/1/2/4/12417b1c9d71072920a96a94eb88125325747ced.jpg;0.17;2020-01-11
AT;Carinthie;417;Mallnitz;3357;"Sport 2000 Skischule Ankogel";fr;"Parkplatz Skigebiet Ankogel /parking place Ankogel skiresort";47.014755;13.184909;https://www.alpinresorts.com/fr/location-ski/parameters/3357;https://www.alpinresorts.com/fr/location-ski/autriche/carinthie/mallnitz;https://www.alpinresorts.com/uploads/images/alpinshop/small/1/2/4/12417b1c9d71072920a96a94eb88125325747ced.jpg;https://www.alpinresorts.com/uploads/images/alpinshop/big/1/2/4/12417b1c9d71072920a96a94eb88125325747ced.jpg;0.17;2020-01-11
AT;Carinzia;417;Mallnitz;3357;"Sport 2000 Skischule Ankogel";it;"Parkplatz Skigebiet Ankogel /parking place Ankogel skiresort";47.014755;13.184909;https://www.alpinresorts.com/it/noleggio-ski/parameters/3357;https://www.alpinresorts.com/it/noleggio-ski/austria/carinzia/mallnitz;https://www.alpinresorts.com/uploads/images/alpinshop/small/1/2/4/12417b1c9d71072920a96a94eb88125325747ced.jpg;https://www.alpinresorts.com/uploads/images/alpinshop/big/1/2/4/12417b1c9d71072920a96a94eb88125325747ced.jpg;0.17;2020-01-11
AT;Karinthie;417;Mallnitz;3357;"Sport 2000 Skischule Ankogel";nl;"Parkplatz Skigebiet Ankogel /parking place Ankogel skiresort";47.014755;13.184909;https://www.alpinresorts.com/nl/skiverhuur/parameters/3357;https://www.alpinresorts.com/nl/skiverhuur/oostenrijk/karinthie/mallnitz;https://www.alpinresorts.com/uploads/images/alpinshop/small/1/2/4/12417b1c9d71072920a96a94eb88125325747ced.jpg;https://www.alpinresorts.com/uploads/images/alpinshop/big/1/2/4/12417b1c9d71072920a96a94eb88125325747ced.jpg;0.17;2020-01-11
AT;Kärnten;417;Mallnitz;723;"Wolligger Sports";de;"Dorfzentrum/village centre";46.988770;13.169540;https://www.alpinresorts.com/de/skiverleih/parameters/723;https://www.alpinresorts.com/de/skiverleih/oesterreich/kaernten/mallnitz;https://www.alpinresorts.com/uploads/images/alpinshop/small/e/7/d/e7da9d90cb4a3b39ee57cac0cd437a678efbf70b.jpg;https://www.alpinresorts.com/uploads/images/alpinshop/big/e/7/d/e7da9d90cb4a3b39ee57cac0cd437a678efbf70b.jpg;0.24;2020-01-11
AT;Carinthia;417;Mallnitz;723;"Wolligger Sports";en;"Dorfzentrum/village centre";46.988770;13.169540;https://www.alpinresorts.com/en/ski-rental/parameters/723;https://www.alpinresorts.com/en/ski-rental/austria/carinthia/mallnitz;https://www.alpinresorts.com/uploads/images/alpinshop/small/e/7/d/e7da9d90cb4a3b39ee57cac0cd437a678efbf70b.jpg;https://www.alpinresorts.com/uploads/images/alpinshop/big/e/7/d/e7da9d90cb4a3b39ee57cac0cd437a678efbf70b.jpg;0.24;2020-01-11
AT;Carinthie;417;Mallnitz;723;"Wolligger Sports";fr;"Dorfzentrum/village centre";46.988770;13.169540;https://www.alpinresorts.com/fr/location-ski/parameters/723;https://www.alpinresorts.com/fr/location-ski/autriche/carinthie/mallnitz;https://www.alpinresorts.com/uploads/images/alpinshop/small/e/7/d/e7da9d90cb4a3b39ee57cac0cd437a678efbf70b.jpg;https://www.alpinresorts.com/uploads/images/alpinshop/big/e/7/d/e7da9d90cb4a3b39ee57cac0cd437a678efbf70b.jpg;0.24;2020-01-11
AT;Carinzia;417;Mallnitz;723;"Wolligger Sports";it;"Dorfzentrum/village centre";46.988770;13.169540;https://www.alpinresorts.com/it/noleggio-ski/parameters/723;https://www.alpinresorts.com/it/noleggio-ski/austria/carinzia/mallnitz;https://www.alpinresorts.com/uploads/images/alpinshop/small/e/7/d/e7da9d90cb4a3b39ee57cac0cd437a678efbf70b.jpg;https://www.alpinresorts.com/uploads/images/alpinshop/big/e/7/d/e7da9d90cb4a3b39ee57cac0cd437a678efbf70b.jpg;0.24;2020-01-11
AT;Karinthie;417;Mallnitz;723;"Wolligger Sports";nl;"Dorfzentrum/village centre";46.988770;13.169540;https://www.alpinresorts.com/nl/skiverhuur/parameters/723;https://www.alpinresorts.com/nl/skiverhuur/oostenrijk/karinthie/mallnitz;https://www.alpinresorts.com/uploads/images/alpinshop/small/e/7/d/e7da9d90cb4a3b39ee57cac0cd437a678efbf70b.jpg;https://www.alpinresorts.com/uploads/images/alpinshop/big/e/7/d/e7da9d90cb4a3b39ee57cac0cd437a678efbf70b.jpg;0.24;2020-01-11
AT;Kärnten;417;Mallnitz;3827;"Wolligger Sports Talstation Ankogelbahn";de;"Stappitz 87 Talstation/valley station Ankogelbahn";47.013863;13.186571;https://www.alpinresorts.com/de/skiverleih/parameters/3827;https://www.alpinresorts.com/de/skiverleih/oesterreich/kaernten/mallnitz;https://www.alpinresorts.com/uploads/images/alpinshop/small/7/4/3/7435b41ee669a6c83776d1abc871e6edc1d6fe41.jpg;https://www.alpinresorts.com/uploads/images/alpinshop/big/7/4/3/7435b41ee669a6c83776d1abc871e6edc1d6fe41.jpg;0.24;2020-01-11
AT;Carinthia;417;Mallnitz;3827;"Wolligger Sports Talstation Ankogelbahn";en;"Stappitz 87 Talstation/valley station Ankogelbahn";47.013863;13.186571;https://www.alpinresorts.com/en/ski-rental/parameters/3827;https://www.alpinresorts.com/en/ski-rental/austria/carinthia/mallnitz;https://www.alpinresorts.com/uploads/images/alpinshop/small/7/4/3/7435b41ee669a6c83776d1abc871e6edc1d6fe41.jpg;https://www.alpinresorts.com/uploads/images/alpinshop/big/7/4/3/7435b41ee669a6c83776d1abc871e6edc1d6fe41.jpg;0.24;2020-01-11
AT;Carinthie;417;Mallnitz;3827;"Wolligger Sports Talstation Ankogelbahn";fr;"Stappitz 87 Talstation/valley station Ankogelbahn";47.013863;13.186571;https://www.alpinresorts.com/fr/location-ski/parameters/3827;https://www.alpinresorts.com/fr/location-ski/autriche/carinthie/mallnitz;https://www.alpinresorts.com/uploads/images/alpinshop/small/7/4/3/7435b41ee669a6c83776d1abc871e6edc1d6fe41.jpg;https://www.alpinresorts.com/uploads/images/alpinshop/big/7/4/3/7435b41ee669a6c83776d1abc871e6edc1d6fe41.jpg;0.24;2020-01-11
AT;Carinzia;417;Mallnitz;3827;"Wolligger Sports Talstation Ankogelbahn";it;"Stappitz 87 Talstation/valley station Ankogelbahn";47.013863;13.186571;https://www.alpinresorts.com/it/noleggio-ski/parameters/3827;https://www.alpinresorts.com/it/noleggio-ski/austria/carinzia/mallnitz;https://www.alpinresorts.com/uploads/images/alpinshop/small/7/4/3/7435b41ee669a6c83776d1abc871e6edc1d6fe41.jpg;https://www.alpinresorts.com/uploads/images/alpinshop/big/7/4/3/7435b41ee669a6c83776d1abc871e6edc1d6fe41.jpg;0.24;2020-01-11
AT;Karinthie;417;Mallnitz;3827;"Wolligger Sports Talstation Ankogelbahn";nl;"Stappitz 87 Talstation/valley station Ankogelbahn";47.013863;13.186571;https://www.alpinresorts.com/nl/skiverhuur/parameters/3827;https://www.alpinresorts.com/nl/skiverhuur/oostenrijk/karinthie/mallnitz;https://www.alpinresorts.com/uploads/images/alpinshop/small/7/4/3/7435b41ee669a6c83776d1abc871e6edc1d6fe41.jpg;https://www.alpinresorts.com/uploads/images/alpinshop/big/7/4/3/7435b41ee669a6c83776d1abc871e6edc1d6fe41.jpg;0.24;2020-01-11
AT;Kärnten;1681;Turracherhöhe;1983;"Skiworld Sportshop - Kornockbahn";de;"Kornockbahn Talstation / valley station";46.923759;13.869185;https://www.alpinresorts.com/de/skiverleih/parameters/1983;https://www.alpinresorts.com/de/skiverleih/oesterreich/kaernten/turracherhoehe;https://www.alpinresorts.com/uploads/images/alpinshop/small/0/5/8/058df9cfa864ab2270f4e731511394e5b047ed96.jpg;https://www.alpinresorts.com/uploads/images/alpinshop/big/0/5/8/058df9cfa864ab2270f4e731511394e5b047ed96.jpg;0.17;2020-01-11
AT;Carinthia;1681;Turracherhöhe;1983;"Skiworld Sportshop - Kornockbahn";en;"Kornockbahn Talstation / valley station";46.923759;13.869185;https://www.alpinresorts.com/en/ski-rental/parameters/1983;https://www.alpinresorts.com/en/ski-rental/austria/carinthia/turracherhoehe;https://www.alpinresorts.com/uploads/images/alpinshop/small/0/5/8/058df9cfa864ab2270f4e731511394e5b047ed96.jpg;https://www.alpinresorts.com/uploads/images/alpinshop/big/0/5/8/058df9cfa864ab2270f4e731511394e5b047ed96.jpg;0.17;2020-01-11
AT;Carinthie;1681;Turracherhöhe;1983;"Skiworld Sportshop - Kornockbahn";fr;"Kornockbahn Talstation / valley station";46.923759;13.869185;https://www.alpinresorts.com/fr/location-ski/parameters/1983;https://www.alpinresorts.com/fr/location-ski/autriche/carinthie/turracherhoehe;https://www.alpinresorts.com/uploads/images/alpinshop/small/0/5/8/058df9cfa864ab2270f4e731511394e5b047ed96.jpg;https://www.alpinresorts.com/uploads/images/alpinshop/big/0/5/8/058df9cfa864ab2270f4e731511394e5b047ed96.jpg;0.17;2020-01-11
AT;Carinzia;1681;Turracherhöhe;1983;"Skiworld Sportshop - Kornockbahn";it;"Kornockbahn Talstation / valley station";46.923759;13.869185;https://www.alpinresorts.com/it/noleggio-ski/parameters/1983;https://www.alpinresorts.com/it/noleggio-ski/austria/carinzia/turracherhoehe;https://www.alpinresorts.com/uploads/images/alpinshop/small/0/5/8/058df9cfa864ab2270f4e731511394e5b047ed96.jpg;https://www.alpinresorts.com/uploads/images/alpinshop/big/0/5/8/058df9cfa864ab2270f4e731511394e5b047ed96.jpg;0.17;2020-01-11
AT;Karinthie;1681;Turracherhöhe;1983;"Skiworld Sportshop - Kornockbahn";nl;"Kornockbahn Talstation / valley station";46.923759;13.869185;https://www.alpinresorts.com/nl/skiverhuur/parameters/1983;https://www.alpinresorts.com/nl/skiverhuur/oostenrijk/karinthie/turracherhoehe;https://www.alpinresorts.com/uploads/images/alpinshop/small/0/5/8/058df9cfa864ab2270f4e731511394e5b047ed96.jpg;https://www.alpinresorts.com/uploads/images/alpinshop/big/0/5/8/058df9cfa864ab2270f4e731511394e5b047ed96.jpg;0.17;2020-01-11
AT;Oberösterreich;413;Gosau;3543;"Checkpoint Sport Cooee alpin";de;"Gosauseestraße 15, Cooee alpin hotels";47.581520;13.534718;https://www.alpinresorts.com/de/skiverleih/parameters/3543;https://www.alpinresorts.com/de/skiverleih/oesterreich/salzburg/gosau;https://www.alpinresorts.com/uploads/images/alpinshop/small/7/e/8/7e84702b65a1d056d92b793e27ff4fdac308a03e.jpg;https://www.alpinresorts.com/uploads/images/alpinshop/big/7/e/8/7e84702b65a1d056d92b793e27ff4fdac308a03e.jpg;0.07;2020-01-11
AT;"Upper Austria";413;Gosau;3543;"Checkpoint Sport Cooee alpin";en;"Gosauseestraße 15, Cooee alpin hotels";47.581520;13.534718;https://www.alpinresorts.com/en/ski-rental/parameters/3543;https://www.alpinresorts.com/en/ski-rental/austria/salzburg/gosau;https://www.alpinresorts.com/uploads/images/alpinshop/small/7/e/8/7e84702b65a1d056d92b793e27ff4fdac308a03e.jpg;https://www.alpinresorts.com/uploads/images/alpinshop/big/7/e/8/7e84702b65a1d056d92b793e27ff4fdac308a03e.jpg;0.07;2020-01-11
