country;province;town_id;town;id;name;lang;street;latitude;longitude;link_to_shop;link_to_town;link_to_small_shop_image;link_to_big_shop_image;sample_discount_percentage;sample_discount_period
AT;Haute-Autriche;413;Gosau;3543;"Checkpoint Sport Cooee alpin";fr;"Gosauseestraße 15, Cooee alpin hotels";47.581520;13.534718;https://www.alpinresorts.com/fr/location-ski/parameters/3543;https://www.alpinresorts.com/fr/location-ski/autriche/salzbourg/gosau;https://www.alpinresorts.com/uploads/images/alpinshop/small/7/e/8/7e84702b65a1d056d92b793e27ff4fdac308a03e.jpg;https://www.alpinresorts.com/uploads/images/alpinshop/big/7/e/8/7e84702b65a1d056d92b793e27ff4fdac308a03e.jpg;0.07;2020-01-11
AT;"Alta Austria";413;Gosau;3543;"Checkpoint Sport Cooee alpin";it;"Gosauseestraße 15, Cooee alpin hotels";47.581520;13.534718;https://www.alpinresorts.com/it/noleggio-ski/parameters/3543;https://www.alpinresorts.com/it/noleggio-ski/austria/salisburghese/gosau;https://www.alpinresorts.com/uploads/images/alpinshop/small/7/e/8/7e84702b65a1d056d92b793e27ff4fdac308a03e.jpg;https://www.alpinresorts.com/uploads/images/alpinshop/big/7/e/8/7e84702b65a1d056d92b793e27ff4fdac308a03e.jpg;0.07;2020-01-11
AT;Opper-Oostenrijk;413;Gosau;3543;"Checkpoint Sport Cooee alpin";nl;"Gosauseestraße 15, Cooee alpin hotels";47.581520;13.534718;https://www.alpinresorts.com/nl/skiverhuur/parameters/3543;https://www.alpinresorts.com/nl/skiverhuur/oostenrijk/opper-oostenrijk/gosau;https://www.alpinresorts.com/uploads/images/alpinshop/small/7/e/8/7e84702b65a1d056d92b793e27ff4fdac308a03e.jpg;https://www.alpinresorts.com/uploads/images/alpinshop/big/7/e/8/7e84702b65a1d056d92b793e27ff4fdac308a03e.jpg;0.07;2020-01-11
AT;Oberösterreich;413;Gosau;3805;"Sport Jirka  – Gosau Centrum ";de;"Gosauseestrasse 633";47.582668;13.533822;https://www.alpinresorts.com/de/skiverleih/parameters/3805;https://www.alpinresorts.com/de/skiverleih/oesterreich/salzburg/gosau;https://www.alpinresorts.com/uploads/images/alpinshop/small/4/4/8/448c0328bbee0f2c03d87dda3879beaf0feca8c5.jpg;https://www.alpinresorts.com/uploads/images/alpinshop/big/4/4/8/448c0328bbee0f2c03d87dda3879beaf0feca8c5.jpg;0.07;2020-01-11
AT;"Upper Austria";413;Gosau;3805;"Sport Jirka  – Gosau Centrum ";en;"Gosauseestrasse 633";47.582668;13.533822;https://www.alpinresorts.com/en/ski-rental/parameters/3805;https://www.alpinresorts.com/en/ski-rental/austria/salzburg/gosau;https://www.alpinresorts.com/uploads/images/alpinshop/small/4/4/8/448c0328bbee0f2c03d87dda3879beaf0feca8c5.jpg;https://www.alpinresorts.com/uploads/images/alpinshop/big/4/4/8/448c0328bbee0f2c03d87dda3879beaf0feca8c5.jpg;0.07;2020-01-11
AT;Haute-Autriche;413;Gosau;3805;"Sport Jirka  – Gosau Centrum ";fr;"Gosauseestrasse 633";47.582668;13.533822;https://www.alpinresorts.com/fr/location-ski/parameters/3805;https://www.alpinresorts.com/fr/location-ski/autriche/salzbourg/gosau;https://www.alpinresorts.com/uploads/images/alpinshop/small/4/4/8/448c0328bbee0f2c03d87dda3879beaf0feca8c5.jpg;https://www.alpinresorts.com/uploads/images/alpinshop/big/4/4/8/448c0328bbee0f2c03d87dda3879beaf0feca8c5.jpg;0.07;2020-01-11
AT;"Alta Austria";413;Gosau;3805;"Sport Jirka  – Gosau Centrum ";it;"Gosauseestrasse 633";47.582668;13.533822;https://www.alpinresorts.com/it/noleggio-ski/parameters/3805;https://www.alpinresorts.com/it/noleggio-ski/austria/salisburghese/gosau;https://www.alpinresorts.com/uploads/images/alpinshop/small/4/4/8/448c0328bbee0f2c03d87dda3879beaf0feca8c5.jpg;https://www.alpinresorts.com/uploads/images/alpinshop/big/4/4/8/448c0328bbee0f2c03d87dda3879beaf0feca8c5.jpg;0.07;2020-01-11
AT;Opper-Oostenrijk;413;Gosau;3805;"Sport Jirka  – Gosau Centrum ";nl;"Gosauseestrasse 633";47.582668;13.533822;https://www.alpinresorts.com/nl/skiverhuur/parameters/3805;https://www.alpinresorts.com/nl/skiverhuur/oostenrijk/opper-oostenrijk/gosau;https://www.alpinresorts.com/uploads/images/alpinshop/small/4/4/8/448c0328bbee0f2c03d87dda3879beaf0feca8c5.jpg;https://www.alpinresorts.com/uploads/images/alpinshop/big/4/4/8/448c0328bbee0f2c03d87dda3879beaf0feca8c5.jpg;0.07;2020-01-11
AT;Oberösterreich;413;Gosau;3808;"Sport Jirka – Talstation Panorama-Jet Zwieselalm";de;"Gosauseestrasse, Panorama-Jet Zwieselalm Talstation / valley station";47.545208;13.504317;https://www.alpinresorts.com/de/skiverleih/parameters/3808;https://www.alpinresorts.com/de/skiverleih/oesterreich/salzburg/gosau;https://www.alpinresorts.com/uploads/images/alpinshop/small/b/5/7/b5749f98efce5da96421df637f9e4b1f9634b453.jpg;https://www.alpinresorts.com/uploads/images/alpinshop/big/b/5/7/b5749f98efce5da96421df637f9e4b1f9634b453.jpg;0.07;2020-01-11
AT;"Upper Austria";413;Gosau;3808;"Sport Jirka – Talstation Panorama-Jet Zwieselalm";en;"Gosauseestrasse, Panorama-Jet Zwieselalm Talstation / valley station";47.545208;13.504317;https://www.alpinresorts.com/en/ski-rental/parameters/3808;https://www.alpinresorts.com/en/ski-rental/austria/salzburg/gosau;https://www.alpinresorts.com/uploads/images/alpinshop/small/b/5/7/b5749f98efce5da96421df637f9e4b1f9634b453.jpg;https://www.alpinresorts.com/uploads/images/alpinshop/big/b/5/7/b5749f98efce5da96421df637f9e4b1f9634b453.jpg;0.07;2020-01-11
AT;Haute-Autriche;413;Gosau;3808;"Sport Jirka – Talstation Panorama-Jet Zwieselalm";fr;"Gosauseestrasse, Panorama-Jet Zwieselalm Talstation / valley station";47.545208;13.504317;https://www.alpinresorts.com/fr/location-ski/parameters/3808;https://www.alpinresorts.com/fr/location-ski/autriche/salzbourg/gosau;https://www.alpinresorts.com/uploads/images/alpinshop/small/b/5/7/b5749f98efce5da96421df637f9e4b1f9634b453.jpg;https://www.alpinresorts.com/uploads/images/alpinshop/big/b/5/7/b5749f98efce5da96421df637f9e4b1f9634b453.jpg;0.07;2020-01-11
AT;"Alta Austria";413;Gosau;3808;"Sport Jirka – Talstation Panorama-Jet Zwieselalm";it;"Gosauseestrasse, Panorama-Jet Zwieselalm Talstation / valley station";47.545208;13.504317;https://www.alpinresorts.com/it/noleggio-ski/parameters/3808;https://www.alpinresorts.com/it/noleggio-ski/austria/salisburghese/gosau;https://www.alpinresorts.com/uploads/images/alpinshop/small/b/5/7/b5749f98efce5da96421df637f9e4b1f9634b453.jpg;https://www.alpinresorts.com/uploads/images/alpinshop/big/b/5/7/b5749f98efce5da96421df637f9e4b1f9634b453.jpg;0.07;2020-01-11
AT;Opper-Oostenrijk;413;Gosau;3808;"Sport Jirka – Talstation Panorama-Jet Zwieselalm";nl;"Gosauseestrasse, Panorama-Jet Zwieselalm Talstation / valley station";47.545208;13.504317;https://www.alpinresorts.com/nl/skiverhuur/parameters/3808;https://www.alpinresorts.com/nl/skiverhuur/oostenrijk/opper-oostenrijk/gosau;https://www.alpinresorts.com/uploads/images/alpinshop/small/b/5/7/b5749f98efce5da96421df637f9e4b1f9634b453.jpg;https://www.alpinresorts.com/uploads/images/alpinshop/big/b/5/7/b5749f98efce5da96421df637f9e4b1f9634b453.jpg;0.07;2020-01-11
AT;Salzburg;26;Abtenau;20;"Wm Sport";de;"Markt 113";47.563068;13.348714;https://www.alpinresorts.com/de/skiverleih/parameters/20;https://www.alpinresorts.com/de/skiverleih/oesterreich/salzburg/abtenau;https://www.alpinresorts.com/uploads/images/alpinshop/small/d/a/3/da3162ab9857528b40fcfe9cec6d6ecf57ea9ce3.jpg;https://www.alpinresorts.com/uploads/images/alpinshop/big/d/a/3/da3162ab9857528b40fcfe9cec6d6ecf57ea9ce3.jpg;0.15;2020-01-11
AT;Salzburg;26;Abtenau;20;"Wm Sport";en;"Markt 113";47.563068;13.348714;https://www.alpinresorts.com/en/ski-rental/parameters/20;https://www.alpinresorts.com/en/ski-rental/austria/salzburg/abtenau;https://www.alpinresorts.com/uploads/images/alpinshop/small/d/a/3/da3162ab9857528b40fcfe9cec6d6ecf57ea9ce3.jpg;https://www.alpinresorts.com/uploads/images/alpinshop/big/d/a/3/da3162ab9857528b40fcfe9cec6d6ecf57ea9ce3.jpg;0.15;2020-01-11
AT;Salzbourg;26;Abtenau;20;"Wm Sport";fr;"Markt 113";47.563068;13.348714;https://www.alpinresorts.com/fr/location-ski/parameters/20;https://www.alpinresorts.com/fr/location-ski/autriche/salzbourg/abtenau;https://www.alpinresorts.com/uploads/images/alpinshop/small/d/a/3/da3162ab9857528b40fcfe9cec6d6ecf57ea9ce3.jpg;https://www.alpinresorts.com/uploads/images/alpinshop/big/d/a/3/da3162ab9857528b40fcfe9cec6d6ecf57ea9ce3.jpg;0.15;2020-01-11
AT;Salisburghese;26;Abtenau;20;"Wm Sport";it;"Markt 113";47.563068;13.348714;https://www.alpinresorts.com/it/noleggio-ski/parameters/20;https://www.alpinresorts.com/it/noleggio-ski/austria/salisburghese/abtenau;https://www.alpinresorts.com/uploads/images/alpinshop/small/d/a/3/da3162ab9857528b40fcfe9cec6d6ecf57ea9ce3.jpg;https://www.alpinresorts.com/uploads/images/alpinshop/big/d/a/3/da3162ab9857528b40fcfe9cec6d6ecf57ea9ce3.jpg;0.15;2020-01-11
AT;Salzburg;26;Abtenau;20;"Wm Sport";nl;"Markt 113";47.563068;13.348714;https://www.alpinresorts.com/nl/skiverhuur/parameters/20;https://www.alpinresorts.com/nl/skiverhuur/oostenrijk/salzburg/abtenau;https://www.alpinresorts.com/uploads/images/alpinshop/small/d/a/3/da3162ab9857528b40fcfe9cec6d6ecf57ea9ce3.jpg;https://www.alpinresorts.com/uploads/images/alpinshop/big/d/a/3/da3162ab9857528b40fcfe9cec6d6ecf57ea9ce3.jpg;0.15;2020-01-11
AT;Salzburg;34;"Alpendorf (St. Johann im Pongau)";3373;Snowshop;de;"Alpendorf 2, Plankenau";47.321346;13.195112;https://www.alpinresorts.com/de/skiverleih/parameters/3373;https://www.alpinresorts.com/de/skiverleih/oesterreich/salzburg/alpendorf-st-johann-im-pongau;https://www.alpinresorts.com/uploads/images/alpinshop/small/6/8/c/68c23ade5a819f270c36d66f41b2c4cb1ae47155.jpg;https://www.alpinresorts.com/uploads/images/alpinshop/big/6/8/c/68c23ade5a819f270c36d66f41b2c4cb1ae47155.jpg;0.12;2020-01-11
AT;Salzburg;34;"Alpendorf (St. Johann im Pongau)";3373;Snowshop;en;"Alpendorf 2, Plankenau";47.321346;13.195112;https://www.alpinresorts.com/en/ski-rental/parameters/3373;https://www.alpinresorts.com/en/ski-rental/austria/salzburg/alpendorf-st-johann-im-pongau;https://www.alpinresorts.com/uploads/images/alpinshop/small/6/8/c/68c23ade5a819f270c36d66f41b2c4cb1ae47155.jpg;https://www.alpinresorts.com/uploads/images/alpinshop/big/6/8/c/68c23ade5a819f270c36d66f41b2c4cb1ae47155.jpg;0.12;2020-01-11
AT;Salzbourg;34;"Alpendorf (St. Johann im Pongau)";3373;Snowshop;fr;"Alpendorf 2, Plankenau";47.321346;13.195112;https://www.alpinresorts.com/fr/location-ski/parameters/3373;https://www.alpinresorts.com/fr/location-ski/autriche/salzbourg/alpendorf-st-johann-im-pongau;https://www.alpinresorts.com/uploads/images/alpinshop/small/6/8/c/68c23ade5a819f270c36d66f41b2c4cb1ae47155.jpg;https://www.alpinresorts.com/uploads/images/alpinshop/big/6/8/c/68c23ade5a819f270c36d66f41b2c4cb1ae47155.jpg;0.12;2020-01-11
AT;Salisburghese;34;"Alpendorf (St. Johann im Pongau)";3373;Snowshop;it;"Alpendorf 2, Plankenau";47.321346;13.195112;https://www.alpinresorts.com/it/noleggio-ski/parameters/3373;https://www.alpinresorts.com/it/noleggio-ski/austria/salisburghese/alpendorf-st-johann-im-pongau;https://www.alpinresorts.com/uploads/images/alpinshop/small/6/8/c/68c23ade5a819f270c36d66f41b2c4cb1ae47155.jpg;https://www.alpinresorts.com/uploads/images/alpinshop/big/6/8/c/68c23ade5a819f270c36d66f41b2c4cb1ae47155.jpg;0.12;2020-01-11
AT;Salzburg;34;"Alpendorf (St. Johann im Pongau)";3373;Snowshop;nl;"Alpendorf 2, Plankenau";47.321346;13.195112;https://www.alpinresorts.com/nl/skiverhuur/parameters/3373;https://www.alpinresorts.com/nl/skiverhuur/oostenrijk/salzburg/alpendorf-st-johann-im-pongau;https://www.alpinresorts.com/uploads/images/alpinshop/small/6/8/c/68c23ade5a819f270c36d66f41b2c4cb1ae47155.jpg;https://www.alpinresorts.com/uploads/images/alpinshop/big/6/8/c/68c23ade5a819f270c36d66f41b2c4cb1ae47155.jpg;0.12;2020-01-11
AT;Salzburg;30;"Altenmarkt Zauchensee im Pongau";2118;"Hervis Altenmarkt";de;"Untere Marktstraße 21";47.381706;13.429339;https://www.alpinresorts.com/de/skiverleih/parameters/2118;https://www.alpinresorts.com/de/skiverleih/oesterreich/salzburg/altenmarkt-im-pongau;https://www.alpinresorts.com/uploads/images/alpinshop/small/1/2/1/121e622a546c010edbe50eccc2445a2ff34a4e78.jpg;https://www.alpinresorts.com/uploads/images/alpinshop/big/1/2/1/121e622a546c010edbe50eccc2445a2ff34a4e78.jpg;0.48;2020-01-11
AT;Salzburg;30;"Altenmarkt Zauchensee im Pongau";2118;"Hervis Altenmarkt";en;"Untere Marktstraße 21";47.381706;13.429339;https://www.alpinresorts.com/en/ski-rental/parameters/2118;https://www.alpinresorts.com/en/ski-rental/austria/salzburg/altenmarkt-im-pongau;https://www.alpinresorts.com/uploads/images/alpinshop/small/1/2/1/121e622a546c010edbe50eccc2445a2ff34a4e78.jpg;https://www.alpinresorts.com/uploads/images/alpinshop/big/1/2/1/121e622a546c010edbe50eccc2445a2ff34a4e78.jpg;0.48;2020-01-11
AT;Salzbourg;30;"Altenmarkt Zauchensee im Pongau";2118;"Hervis Altenmarkt";fr;"Untere Marktstraße 21";47.381706;13.429339;https://www.alpinresorts.com/fr/location-ski/parameters/2118;https://www.alpinresorts.com/fr/location-ski/autriche/salzbourg/altenmarkt-im-pongau;https://www.alpinresorts.com/uploads/images/alpinshop/small/1/2/1/121e622a546c010edbe50eccc2445a2ff34a4e78.jpg;https://www.alpinresorts.com/uploads/images/alpinshop/big/1/2/1/121e622a546c010edbe50eccc2445a2ff34a4e78.jpg;0.48;2020-01-11
AT;Salisburghese;30;"Altenmarkt Zauchensee im Pongau";2118;"Hervis Altenmarkt";it;"Untere Marktstraße 21";47.381706;13.429339;https://www.alpinresorts.com/it/noleggio-ski/parameters/2118;https://www.alpinresorts.com/it/noleggio-ski/austria/salisburghese/altenmarkt-im-pongau;https://www.alpinresorts.com/uploads/images/alpinshop/small/1/2/1/121e622a546c010edbe50eccc2445a2ff34a4e78.jpg;https://www.alpinresorts.com/uploads/images/alpinshop/big/1/2/1/121e622a546c010edbe50eccc2445a2ff34a4e78.jpg;0.48;2020-01-11
AT;Salzburg;30;"Altenmarkt Zauchensee im Pongau";2118;"Hervis Altenmarkt";nl;"Untere Marktstraße 21";47.381706;13.429339;https://www.alpinresorts.com/nl/skiverhuur/parameters/2118;https://www.alpinresorts.com/nl/skiverhuur/oostenrijk/salzburg/altenmarkt-im-pongau;https://www.alpinresorts.com/uploads/images/alpinshop/small/1/2/1/121e622a546c010edbe50eccc2445a2ff34a4e78.jpg;https://www.alpinresorts.com/uploads/images/alpinshop/big/1/2/1/121e622a546c010edbe50eccc2445a2ff34a4e78.jpg;0.48;2020-01-11
AT;Salzburg;30;"Altenmarkt Zauchensee im Pongau";21;"Sport 2000 Weitgasser";de;"Obere Marktstraße 5";47.378784;13.421831;https://www.alpinresorts.com/de/skiverleih/parameters/21;https://www.alpinresorts.com/de/skiverleih/oesterreich/salzburg/altenmarkt-im-pongau;https://www.alpinresorts.com/uploads/images/alpinshop/small/s/p/o/sport2000_91.jpg;https://www.alpinresorts.com/uploads/images/alpinshop/big/s/p/o/sport2000_91.jpg;0.17;2020-01-11
AT;Salzburg;30;"Altenmarkt Zauchensee im Pongau";21;"Sport 2000 Weitgasser";en;"Obere Marktstraße 5";47.378784;13.421831;https://www.alpinresorts.com/en/ski-rental/parameters/21;https://www.alpinresorts.com/en/ski-rental/austria/salzburg/altenmarkt-im-pongau;https://www.alpinresorts.com/uploads/images/alpinshop/small/s/p/o/sport2000_91.jpg;https://www.alpinresorts.com/uploads/images/alpinshop/big/s/p/o/sport2000_91.jpg;0.17;2020-01-11
AT;Salzbourg;30;"Altenmarkt Zauchensee im Pongau";21;"Sport 2000 Weitgasser";fr;"Obere Marktstraße 5";47.378784;13.421831;https://www.alpinresorts.com/fr/location-ski/parameters/21;https://www.alpinresorts.com/fr/location-ski/autriche/salzbourg/altenmarkt-im-pongau;https://www.alpinresorts.com/uploads/images/alpinshop/small/s/p/o/sport2000_91.jpg;https://www.alpinresorts.com/uploads/images/alpinshop/big/s/p/o/sport2000_91.jpg;0.17;2020-01-11
AT;Salisburghese;30;"Altenmarkt Zauchensee im Pongau";21;"Sport 2000 Weitgasser";it;"Obere Marktstraße 5";47.378784;13.421831;https://www.alpinresorts.com/it/noleggio-ski/parameters/21;https://www.alpinresorts.com/it/noleggio-ski/austria/salisburghese/altenmarkt-im-pongau;https://www.alpinresorts.com/uploads/images/alpinshop/small/s/p/o/sport2000_91.jpg;https://www.alpinresorts.com/uploads/images/alpinshop/big/s/p/o/sport2000_91.jpg;0.17;2020-01-11
AT;Salzburg;30;"Altenmarkt Zauchensee im Pongau";21;"Sport 2000 Weitgasser";nl;"Obere Marktstraße 5";47.378784;13.421831;https://www.alpinresorts.com/nl/skiverhuur/parameters/21;https://www.alpinresorts.com/nl/skiverhuur/oostenrijk/salzburg/altenmarkt-im-pongau;https://www.alpinresorts.com/uploads/images/alpinshop/small/s/p/o/sport2000_91.jpg;https://www.alpinresorts.com/uploads/images/alpinshop/big/s/p/o/sport2000_91.jpg;0.17;2020-01-11
AT;Salzburg;30;"Altenmarkt Zauchensee im Pongau";3146;"SportArt ";de;"Obere Marktstraße 58";47.381645;13.413737;https://www.alpinresorts.com/de/skiverleih/parameters/3146;https://www.alpinresorts.com/de/skiverleih/oesterreich/salzburg/altenmarkt-im-pongau;https://www.alpinresorts.com/uploads/images/alpinshop/small/3/5/f/35f1a9ab3eff0bead8bf4be3c5d36d5a78f70dcd.jpg;https://www.alpinresorts.com/uploads/images/alpinshop/big/3/5/f/35f1a9ab3eff0bead8bf4be3c5d36d5a78f70dcd.jpg;0.17;2020-01-11
AT;Salzburg;30;"Altenmarkt Zauchensee im Pongau";3146;"SportArt ";en;"Obere Marktstraße 58";47.381645;13.413737;https://www.alpinresorts.com/en/ski-rental/parameters/3146;https://www.alpinresorts.com/en/ski-rental/austria/salzburg/altenmarkt-im-pongau;https://www.alpinresorts.com/uploads/images/alpinshop/small/3/5/f/35f1a9ab3eff0bead8bf4be3c5d36d5a78f70dcd.jpg;https://www.alpinresorts.com/uploads/images/alpinshop/big/3/5/f/35f1a9ab3eff0bead8bf4be3c5d36d5a78f70dcd.jpg;0.17;2020-01-11
AT;Salzbourg;30;"Altenmarkt Zauchensee im Pongau";3146;"SportArt ";fr;"Obere Marktstraße 58";47.381645;13.413737;https://www.alpinresorts.com/fr/location-ski/parameters/3146;https://www.alpinresorts.com/fr/location-ski/autriche/salzbourg/altenmarkt-im-pongau;https://www.alpinresorts.com/uploads/images/alpinshop/small/3/5/f/35f1a9ab3eff0bead8bf4be3c5d36d5a78f70dcd.jpg;https://www.alpinresorts.com/uploads/images/alpinshop/big/3/5/f/35f1a9ab3eff0bead8bf4be3c5d36d5a78f70dcd.jpg;0.17;2020-01-11
AT;Salisburghese;30;"Altenmarkt Zauchensee im Pongau";3146;"SportArt ";it;"Obere Marktstraße 58";47.381645;13.413737;https://www.alpinresorts.com/it/noleggio-ski/parameters/3146;https://www.alpinresorts.com/it/noleggio-ski/austria/salisburghese/altenmarkt-im-pongau;https://www.alpinresorts.com/uploads/images/alpinshop/small/3/5/f/35f1a9ab3eff0bead8bf4be3c5d36d5a78f70dcd.jpg;https://www.alpinresorts.com/uploads/images/alpinshop/big/3/5/f/35f1a9ab3eff0bead8bf4be3c5d36d5a78f70dcd.jpg;0.17;2020-01-11
AT;Salzburg;30;"Altenmarkt Zauchensee im Pongau";3146;"SportArt ";nl;"Obere Marktstraße 58";47.381645;13.413737;https://www.alpinresorts.com/nl/skiverhuur/parameters/3146;https://www.alpinresorts.com/nl/skiverhuur/oostenrijk/salzburg/altenmarkt-im-pongau;https://www.alpinresorts.com/uploads/images/alpinshop/small/3/5/f/35f1a9ab3eff0bead8bf4be3c5d36d5a78f70dcd.jpg;https://www.alpinresorts.com/uploads/images/alpinshop/big/3/5/f/35f1a9ab3eff0bead8bf4be3c5d36d5a78f70dcd.jpg;0.17;2020-01-11
AT;Salzburg;898;Annaberg-Lungötz;3609;"Hervis Altenmarkt";de;"Materialzustellung in das Hotel";47.495949;13.454880;https://www.alpinresorts.com/de/skiverleih/parameters/3609;https://www.alpinresorts.com/de/skiverleih/oesterreich/salzburg/annaberg-lungoetz;;;0.48;2020-01-11
AT;Salzburg;898;Annaberg-Lungötz;3609;"Hervis Altenmarkt";en;"Material delivery to the accommodation";47.495949;13.454880;https://www.alpinresorts.com/en/ski-rental/parameters/3609;https://www.alpinresorts.com/en/ski-rental/austria/salzburg/annaberg-lungoetz;;;0.48;2020-01-11
AT;Salzbourg;898;Annaberg-Lungötz;3609;"Hervis Altenmarkt";fr;"La livraison de matériaux à votre hébergement";47.495949;13.454880;https://www.alpinresorts.com/fr/location-ski/parameters/3609;https://www.alpinresorts.com/fr/location-ski/autriche/salzbourg/annaberg-lungoetz;;;0.48;2020-01-11
AT;Salisburghese;898;Annaberg-Lungötz;3609;"Hervis Altenmarkt";it;"La consegna dei materiali al vostro alloggio";47.495949;13.454880;https://www.alpinresorts.com/it/noleggio-ski/parameters/3609;https://www.alpinresorts.com/it/noleggio-ski/austria/salisburghese/annaberg-lungoetz;;;0.48;2020-01-11
AT;Salzburg;898;Annaberg-Lungötz;3609;"Hervis Altenmarkt";nl;"Material delivery to the accommodation";47.495949;13.454880;https://www.alpinresorts.com/nl/skiverhuur/parameters/3609;https://www.alpinresorts.com/nl/skiverhuur/oostenrijk/salzburg/annaberg-lungoetz;;;0.48;2020-01-11
